Car_id,Date,Gender,Dealer_Name,Company,Model,Transmission,Color,Price ($),Body Style,Dealer_Region
C_CND_003312,6/18/2022,Male,Iceberg Rentals,Porsche,Boxter,Auto,Black,26000,SUV,Janesville
C_CND_003313,6/18/2022,Male,Hatfield Volkswagen,Saturn,SW,Auto,Red,25000,Passenger,Pasco
C_CND_003314,6/18/2022,Female,Iceberg Rentals,Chevrolet,Cavalier,Manual,Pale White,20000,SUV,Janesville
C_CND_003315,6/18/2022,Male,McKinney Dodge Chrysler Jeep,Cadillac,Escalade,Auto,Pale White,38000,Sedan,Scottsdale
C_CND_003316,6/18/2022,Male,Motor Vehicle Branch Office,Volkswagen,Passat,Manual,Red,20000,Hatchback,Austin
C_CND_003317,6/18/2022,Male,Nebo Chevrolet,Acura,RL,Auto,Black,24000,SUV,Middletown
C_CND_003318,6/18/2022,Male,New Castle Ford Lincoln Mercury,Pontiac,Bonneville,Auto,Pale White,20000,Hatchback,Aurora
C_CND_003319,6/18/2022,Male,Pars Auto Sales,Mercury,Grand Marquis,Manual,Pale White,16000,SUV,Greenville
C_CND_003320,6/18/2022,Male,Pitre Buick-Pontiac-Gmc of Scottsdale,Saturn,LW,Manual,Red,49000,Hatchback,Pasco
C_CND_003321,6/18/2022,Male,Chrysler of Tri-Cities,Porsche,Carrera Coupe,Auto,Red,22501,Hardtop,Pasco
C_CND_003322,6/18/2022,Male,Rabun Used Car Sales,Pontiac,Sunfire,Manual,Red,43000,Sedan,Scottsdale
C_CND_003323,6/18/2022,Male,Diehl Motor CO Inc,Mercury,Mountaineer,Auto,Pale White,21001,Hardtop,Middletown
C_CND_003324,6/18/2022,Male,Pitre Buick-Pontiac-Gmc of Scottsdale,Honda,Passport,Manual,Pale White,13001,Hardtop,Pasco
C_CND_003325,6/18/2022,Male,Saab-Belle Dodge,Oldsmobile,Silhouette,Manual,Pale White,14000,Sedan,Aurora
C_CND_003326,6/18/2022,Male,Scrivener Performance Engineering,Acura,TL,Auto,Red,29500,Hatchback,Greenville
C_CND_003327,6/18/2022,Female,Chrysler of Tri-Cities,Mercedes-B,C-Class,Manual,Pale White,17000,Hatchback,Greenville
C_CND_003328,6/18/2022,Male,Chrysler Plymouth,Honda,Passport,Manual,Pale White,27000,Hatchback,Pasco
C_CND_003329,6/18/2022,Male,Classic Chevy,Dodge,Viper,Manual,Black,26000,SUV,Janesville
C_CND_003330,6/18/2022,Male,Clay Johnson Auto Sales,Nissan,Pathfinder,Auto,Red,21000,Hatchback,Austin
C_CND_003331,6/18/2022,Male,Diehl Motor CO Inc,Toyota,Corolla,Auto,Red,41000,Passenger,Middletown
C_CND_003332,6/18/2022,Male,Enterprise Rent A Car,Honda,CR-V,Auto,Red,12500,SUV,Aurora
C_CND_003333,6/18/2022,Male,Gartner Buick Hyundai Saab,Toyota,Corolla,Manual,Pale White,22000,Passenger,Greenville
C_CND_003334,6/18/2022,Male,Hatfield Volkswagen,Nissan,Pathfinder,Auto,Red,21000,Hatchback,Pasco
C_CND_003335,6/18/2022,Female,Iceberg Rentals,Volkswagen,Beetle,Auto,Red,45000,Hatchback,Janesville
C_CND_003336,6/18/2022,Male,McKinney Dodge Chrysler Jeep,Plymouth,Prowler,Manual,Red,71500,Hatchback,Scottsdale
C_CND_003337,6/18/2022,Female,Motor Vehicle Branch Office,Saturn,LW,Manual,Pale White,13000,Hatchback,Austin
C_CND_003338,6/18/2022,Female,Nebo Chevrolet,Volkswagen,GTI,Manual,Black,25000,SUV,Janesville
C_CND_003339,6/18/2022,Female,New Castle Ford Lincoln Mercury,Plymouth,Neon,Manual,Pale White,22500,SUV,Scottsdale
C_CND_003340,6/18/2022,Male,Pars Auto Sales,Jeep,Wrangler,Auto,Red,19000,Hatchback,Austin
C_CND_003341,6/19/2022,Male,Saab-Belle Dodge,Plymouth,Breeze,Auto,Red,39001,SUV,Aurora
C_CND_003342,6/19/2022,Male,Scrivener Performance Engineering,Plymouth,Breeze,Auto,Pale White,22001,SUV,Greenville
C_CND_003343,6/19/2022,Male,Star Enterprises Inc,Dodge,Ram Pickup,Auto,Pale White,45000,SUV,Pasco
C_CND_003344,6/19/2022,Male,Suburban Ford,Mercury,Sable,Auto,Pale White,26000,Sedan,Janesville
C_CND_003345,6/19/2022,Male,Tri-State Mack Inc,Cadillac,Escalade,Manual,Black,34000,Sedan,Scottsdale
C_CND_003346,6/19/2022,Male,U-Haul CO,Pontiac,Bonneville,Auto,Red,19000,Hatchback,Austin
C_CND_003347,6/19/2022,Male,Gartner Buick Hyundai Saab,Dodge,Ram Wagon,Auto,Black,22500,Passenger,Greenville
C_CND_003348,6/19/2022,Female,Hatfield Volkswagen,Mercedes-B,CL500,Manual,Red,29000,SUV,Pasco
C_CND_003349,6/19/2022,Male,Iceberg Rentals,Honda,Accord,Auto,Pale White,19000,Sedan,Janesville
C_CND_003350,6/19/2022,Male,McKinney Dodge Chrysler Jeep,Mercury,Grand Marquis,Manual,Red,71000,SUV,Scottsdale
C_CND_003351,6/19/2022,Male,Motor Vehicle Branch Office,Buick,Park Avenue,Manual,Black,29000,Hatchback,Austin
C_CND_003352,6/19/2022,Male,Nebo Chevrolet,Mercury,Sable,Auto,Red,39500,Sedan,Middletown
C_CND_003353,6/19/2022,Male,McKinney Dodge Chrysler Jeep,Mitsubishi,Montero Sport,Manual,Pale White,12000,Hatchback,Austin
C_CND_003354,6/19/2022,Male,Motor Vehicle Branch Office,Mitsubishi,Eclipse,Auto,Black,27000,Hatchback,Austin
C_CND_003355,6/19/2022,Male,Nebo Chevrolet,Subaru,Forester,Manual,Red,26000,Hatchback,Middletown
C_CND_003356,6/19/2022,Male,New Castle Ford Lincoln Mercury,Pontiac,Grand Prix,Auto,Pale White,42000,Passenger,Aurora
C_CND_003357,6/19/2022,Male,Pars Auto Sales,Plymouth,Neon,Manual,Black,29800,SUV,Greenville
C_CND_003358,6/19/2022,Male,Pitre Buick-Pontiac-Gmc of Scottsdale,Acura,RL,Manual,Red,34000,SUV,Pasco
C_CND_003359,6/19/2022,Male,Star Enterprises Inc,Mercury,Grand Marquis,Manual,Red,71000,SUV,Pasco
C_CND_003360,6/19/2022,Male,Suburban Ford,Lexus,GS300,Manual,Red,17500,Passenger,Janesville
C_CND_003361,6/19/2022,Male,Tri-State Mack Inc,Chrysler,300M,Auto,Pale White,22000,SUV,Scottsdale
C_CND_003362,6/19/2022,Female,Progressive Shippers Cooperative Association No,Chevrolet,Malibu,Manual,Red,24001,Hardtop,Janesville
C_CND_003363,6/19/2022,Male,Progressive Shippers Cooperative Association No,Oldsmobile,Bravada,Auto,Red,19000,Hatchback,Janesville
C_CND_003364,6/19/2022,Male,Rabun Used Car Sales,Toyota,RAV4,Auto,Pale White,27000,Hatchback,Scottsdale
C_CND_003365,6/19/2022,Male,Pitre Buick-Pontiac-Gmc of Scottsdale,Plymouth,Neon,Auto,Pale White,27000,SUV,Middletown
C_CND_003366,6/19/2022,Female,Progressive Shippers Cooperative Association No,Lexus,LS400,Auto,Pale White,18000,Sedan,Aurora
C_CND_003367,6/19/2022,Female,Rabun Used Car Sales,Plymouth,Voyager,Manual,Black,75000,Passenger,Greenville
C_CND_003368,6/19/2022,Male,Race Car Help,Plymouth,Prowler,Manual,Red,71000,Hatchback,Pasco
C_CND_003369,6/19/2022,Male,Ryder Truck Rental and Leasing,Saturn,SC,Manual,Red,61000,Hatchback,Janesville
C_CND_003370,6/19/2022,Male,Saab-Belle Dodge,Mitsubishi,Diamante,Auto,Pale White,21000,Hatchback,Scottsdale
C_CND_003371,6/20/2022,Male,Buddy Storbeck's Diesel Service Inc,Subaru,Outback,Auto,Pale White,19000,SUV,Middletown
C_CND_003372,6/20/2022,Female,Capitol KIA,Plymouth,Prowler,Manual,Red,71000,Hatchback,Greenville
C_CND_003373,6/20/2022,Male,Chrysler of Tri-Cities,BMW,323i,Auto,Red,19000,Hatchback,Pasco
C_CND_003374,6/20/2022,Male,Chrysler Plymouth,Dodge,Caravan,Auto,Pale White,38000,SUV,Janesville
C_CND_003375,6/20/2022,Female,New Castle Ford Lincoln Mercury,Subaru,Outback,Auto,Pale White,19700,SUV,Aurora
C_CND_003376,6/20/2022,Male,Pars Auto Sales,Mercury,Cougar,Auto,Black,33000,Hatchback,Greenville
C_CND_003377,6/20/2022,Male,Pitre Buick-Pontiac-Gmc of Scottsdale,Pontiac,Sunfire,Auto,Black,18000,Sedan,Pasco
C_CND_003378,6/20/2022,Male,Progressive Shippers Cooperative Association No,Volkswagen,Jetta,Manual,Red,24000,Passenger,Janesville
C_CND_003379,6/20/2022,Male,Progressive Shippers Cooperative Association No,Dodge,Avenger,Auto,Red,22000,Passenger,Janesville
C_CND_003380,6/20/2022,Female,Rabun Used Car Sales,Toyota,Camry,Auto,Red,31000,Hatchback,Scottsdale
C_CND_003381,6/20/2022,Female,Race Car Help,Mercedes-B,S-Class,Auto,Pale White,10500,SUV,Austin
C_CND_003382,6/20/2022,Female,Ryder Truck Rental and Leasing,Acura,RL,Manual,Red,17001,SUV,Middletown
C_CND_003383,6/20/2022,Male,Race Car Help,Chevrolet,Camaro,Auto,Red,24000,Sedan,Austin
C_CND_003384,6/20/2022,Male,Ryder Truck Rental and Leasing,Porsche,Carrera Cabrio,Auto,Pale White,32000,Passenger,Middletown
C_CND_003385,6/20/2022,Female,Saab-Belle Dodge,Jeep,Cherokee,Auto,Pale White,36000,Sedan,Aurora
C_CND_003386,6/20/2022,Male,Race Car Help,Mitsubishi,Montero Sport,Manual,Pale White,12501,Hardtop,Austin
C_CND_003387,6/20/2022,Male,Scrivener Performance Engineering,Mercedes-B,SLK,Auto,Red,19000,Passenger,Austin
C_CND_003388,6/20/2022,Female,Star Enterprises Inc,Chevrolet,Lumina,Manual,Red,12000,Passenger,Middletown
C_CND_003389,6/20/2022,Male,Suburban Ford,Toyota,Camry,Manual,Black,29000,Hatchback,Aurora
C_CND_003390,6/20/2022,Male,Tri-State Mack Inc,Pontiac,Grand Prix,Auto,Pale White,42000,Passenger,Pasco
C_CND_003391,6/21/2022,Male,Classic Chevy,Hyundai,Elantra,Manual,Red,22000,Sedan,Scottsdale
C_CND_003392,6/21/2022,Male,Rabun Used Car Sales,Volvo,S40,Manual,Black,36000,Sedan,Scottsdale
C_CND_003393,6/21/2022,Female,Saab-Belle Dodge,Chevrolet,Metro,Auto,Black,31501,Passenger,Aurora
C_CND_003394,6/21/2022,Female,Star Enterprises Inc,Buick,Regal,Auto,Black,19500,Passenger,Pasco
C_CND_003395,6/21/2022,Male,U-Haul CO,Jeep,Grand Cherokee,Manual,Black,19050,SUV,Janesville
C_CND_003396,6/22/2022,Male,Clay Johnson Auto Sales,Chevrolet,Monte Carlo,Manual,Red,17000,Hatchback,Austin
C_CND_003397,6/22/2022,Female,Diehl Motor CO Inc,Lexus,LS400,Auto,Black,39000,Sedan,Middletown
C_CND_003398,6/22/2022,Male,Enterprise Rent A Car,Plymouth,Neon,Auto,Black,9500,SUV,Aurora
C_CND_003399,6/22/2022,Male,Race Car Help,Chevrolet,Lumina,Manual,Black,10000,Passenger,Austin
C_CND_003400,6/22/2022,Male,Ryder Truck Rental and Leasing,Mercedes-B,CL500,Manual,Red,29000,SUV,Middletown
C_CND_003401,6/22/2022,Male,Saab-Belle Dodge,Oldsmobile,Cutlass,Auto,Red,41000,Sedan,Aurora
C_CND_003402,6/22/2022,Male,Scrivener Performance Engineering,Ford,Focus,Manual,Black,49001,Hatchback,Greenville
C_CND_003403,6/22/2022,Male,Star Enterprises Inc,Chevrolet,Corvette,Manual,Black,26001,SUV,Pasco
C_CND_003404,6/22/2022,Female,Suburban Ford,Jeep,Cherokee,Auto,Pale White,36501,Sedan,Janesville
C_CND_003405,6/22/2022,Male,Ryder Truck Rental and Leasing,Mitsubishi,Eclipse,Auto,Black,27001,Hardtop,Middletown
C_CND_003406,6/22/2022,Male,Tri-State Mack Inc,Mercury,Grand Marquis,Auto,Black,19500,SUV,Scottsdale
C_CND_003407,6/22/2022,Female,U-Haul CO,Ford,Crown Victoria,Auto,Red,29000,Passenger,Austin
C_CND_003408,6/22/2022,Male,Progressive Shippers Cooperative Association No,Toyota,Celica,Manual,Pale White,14000,SUV,Scottsdale
C_CND_003409,6/22/2022,Male,Rabun Used Car Sales,Acura,RL,Auto,Black,24000,SUV,Austin
C_CND_003410,6/22/2022,Male,Progressive Shippers Cooperative Association No,Audi,A8,Manual,Black,44000,Passenger,Middletown
C_CND_003411,6/23/2022,Male,Gartner Buick Hyundai Saab,Lexus,LS400,Auto,Pale White,27000,Sedan,Greenville
C_CND_003412,6/23/2022,Male,Hatfield Volkswagen,Lexus,ES300,Auto,Pale White,27500,SUV,Pasco
C_CND_003413,6/23/2022,Male,Iceberg Rentals,Ford,Focus,Manual,Black,49000,SUV,Janesville
C_CND_003414,6/23/2022,Male,McKinney Dodge Chrysler Jeep,Mercury,Grand Marquis,Manual,Pale White,16000,SUV,Scottsdale
C_CND_003415,6/23/2022,Male,Motor Vehicle Branch Office,Toyota,Tacoma,Auto,Pale White,53000,SUV,Austin
C_CND_003416,6/23/2022,Male,Nebo Chevrolet,Lexus,LS400,Auto,Pale White,18000,Sedan,Middletown
C_CND_003417,6/23/2022,Male,New Castle Ford Lincoln Mercury,BMW,528i,Auto,Pale White,62000,SUV,Aurora
C_CND_003418,6/23/2022,Male,Scrivener Performance Engineering,Mitsubishi,Galant,Auto,Pale White,42000,Passenger,Greenville
C_CND_003419,6/23/2022,Male,Star Enterprises Inc,Ford,Crown Victoria,Manual,Pale White,20000,Passenger,Pasco
C_CND_003420,6/23/2022,Female,Suburban Ford,Lincoln,Continental,Manual,Red,82000,Passenger,Janesville
C_CND_003421,6/23/2022,Male,Tri-State Mack Inc,Mitsubishi,Diamante,Auto,Black,17000,Hatchback,Scottsdale
C_CND_003422,6/23/2022,Male,U-Haul CO,Plymouth,Neon,Auto,Pale White,27000,SUV,Austin
C_CND_003423,6/23/2022,Male,Progressive Shippers Cooperative Association No,Oldsmobile,Silhouette,Manual,Red,34000,Sedan,Janesville
C_CND_003424,6/23/2022,Male,Rabun Used Car Sales,Mitsubishi,Diamante,Auto,Black,17000,Hatchback,Scottsdale
C_CND_003425,6/23/2022,Male,Tri-State Mack Inc,Cadillac,Seville,Manual,Black,44001,Hatchback,Austin
C_CND_003426,6/23/2022,Male,U-Haul CO,Mitsubishi,3000GT,Manual,Pale White,21001,Sedan,Austin
C_CND_003427,6/23/2022,Male,Progressive Shippers Cooperative Association No,Mitsubishi,Eclipse,Manual,Pale White,12001,Hatchback,Janesville
C_CND_003428,6/23/2022,Male,Rabun Used Car Sales,Lexus,GS300,Manual,Red,17001,Passenger,Scottsdale
C_CND_003429,6/23/2022,Female,Race Car Help,Chrysler,LHS,Auto,Pale White,21801,Hatchback,Austin
C_CND_003430,6/23/2022,Male,Ryder Truck Rental and Leasing,Chevrolet,Malibu,Auto,Red,21001,Hatchback,Middletown
C_CND_003431,6/23/2022,Female,Saab-Belle Dodge,Pontiac,Sunfire,Manual,Pale White,28501,Sedan,Aurora
C_CND_003432,6/23/2022,Male,Buddy Storbeck's Diesel Service Inc,Oldsmobile,Cutlass,Auto,Pale White,46000,Sedan,Middletown
C_CND_003433,6/23/2022,Male,Saab-Belle Dodge,Subaru,Forester,Manual,Red,26001,Hardtop,Aurora
C_CND_003434,6/23/2022,Female,Capitol KIA,Buick,LeSabre,Manual,Black,20000,Sedan,Greenville
C_CND_003435,6/23/2022,Male,Chrysler of Tri-Cities,Mercury,Grand Marquis,Auto,Black,9000,SUV,Pasco
C_CND_003436,6/23/2022,Male,Chrysler Plymouth,Jeep,Grand Cherokee,Manual,Pale White,15000,SUV,Janesville
C_CND_003437,6/23/2022,Male,Classic Chevy,Mitsubishi,Diamante,Manual,Red,19000,Hatchback,Scottsdale
C_CND_003438,6/23/2022,Male,Clay Johnson Auto Sales,Buick,Regal,Auto,Black,19000,Passenger,Austin
C_CND_003439,6/23/2022,Male,Rabun Used Car Sales,Cadillac,Eldorado,Manual,Red,31000,Passenger,Aurora
C_CND_003440,6/23/2022,Male,Race Car Help,Mercedes-B,SLK,Auto,Pale White,46000,Passenger,Greenville
C_CND_003441,6/23/2022,Male,Ryder Truck Rental and Leasing,Ford,F-Series,Manual,Black,22000,Passenger,Pasco
C_CND_003442,6/23/2022,Male,Saab-Belle Dodge,Chrysler,300M,Auto,Black,26000,SUV,Janesville
C_CND_003443,6/23/2022,Female,Scrivener Performance Engineering,Plymouth,Neon,Auto,Pale White,27000,SUV,Scottsdale
C_CND_003444,6/23/2022,Female,Star Enterprises Inc,Chevrolet,Monte Carlo,Manual,Black,44000,Hatchback,Austin
C_CND_003445,6/23/2022,Male,Suburban Ford,Lincoln,Navigator,Auto,Black,19000,Sedan,Middletown
C_CND_003446,6/25/2022,Male,Pars Auto Sales,Porsche,Carrera Cabrio,Manual,Black,22000,Passenger,Greenville
C_CND_003447,6/25/2022,Male,Pitre Buick-Pontiac-Gmc of Scottsdale,Mercedes-B,E-Class,Auto,Pale White,31000,Sedan,Pasco
C_CND_003448,6/25/2022,Male,Progressive Shippers Cooperative Association No,Ford,Expedition,Manual,Red,22501,SUV,Janesville
C_CND_003449,6/25/2022,Male,Rabun Used Car Sales,Mercedes-B,S-Class,Auto,Pale White,10001,SUV,Scottsdale
C_CND_003450,6/25/2022,Female,Race Car Help,Saturn,SW,Auto,Red,25001,Passenger,Austin
C_CND_003451,6/25/2022,Male,Ryder Truck Rental and Leasing,Chevrolet,Cavalier,Manual,Pale White,20001,SUV,Middletown
C_CND_003452,6/25/2022,Female,Saab-Belle Dodge,Cadillac,Escalade,Auto,Pale White,38281,Sedan,Aurora
C_CND_003453,6/25/2022,Female,Scrivener Performance Engineering,Volkswagen,Passat,Manual,Red,20001,Hatchback,Greenville
C_CND_003454,6/25/2022,Male,Star Enterprises Inc,Acura,RL,Auto,Black,24001,SUV,Pasco
C_CND_003455,6/25/2022,Male,Suburban Ford,Pontiac,Bonneville,Auto,Pale White,20500,Hatchback,Janesville
C_CND_003456,6/25/2022,Male,Race Car Help,Lincoln,Continental,Manual,Black,42000,Passenger,Austin
C_CND_003457,6/25/2022,Male,Ryder Truck Rental and Leasing,Mercedes-B,SLK230,Manual,Pale White,14000,Hatchback,Middletown
C_CND_003458,6/25/2022,Male,Saab-Belle Dodge,Mercedes-B,S-Class,Manual,Red,21000,SUV,Aurora
C_CND_003459,6/25/2022,Male,Scrivener Performance Engineering,Oldsmobile,Intrigue,Auto,Black,18000,SUV,Greenville
C_CND_003460,6/25/2022,Male,Star Enterprises Inc,Chevrolet,Lumina,Manual,Black,10000,Passenger,Pasco
C_CND_003461,6/25/2022,Male,Chrysler of Tri-Cities,Toyota,Tacoma,Manual,Pale White,24000,Hardtop,Pasco
C_CND_003462,6/25/2022,Male,Tri-State Mack Inc,Chrysler,Cirrus,Auto,Red,12000,Passenger,Scottsdale
C_CND_003463,6/25/2022,Male,U-Haul CO,Mercury,Sable,Auto,Red,39000,Sedan,Austin
C_CND_003464,6/25/2022,Female,Buddy Storbeck's Diesel Service Inc,Honda,CR-V,Auto,Pale White,22500,SUV,Middletown
C_CND_003465,6/25/2022,Male,McKinney Dodge Chrysler Jeep,Chevrolet,Prizm,Manual,Red,22000,Hardtop,Austin
C_CND_003466,6/25/2022,Male,Scrivener Performance Engineering,Chrysler,LHS,Manual,Black,51001,Hatchback,Greenville
C_CND_003467,6/25/2022,Male,Star Enterprises Inc,Saab,3-Sep,Auto,Black,18601,Sedan,Pasco
C_CND_003468,6/25/2022,Male,Suburban Ford,Dodge,Ram Van,Auto,Red,31001,Hatchback,Janesville
C_CND_003469,6/25/2022,Female,Tri-State Mack Inc,Chevrolet,Impala,Manual,Pale White,14001,Hatchback,Scottsdale
C_CND_003470,6/25/2022,Female,U-Haul CO,Saturn,SC,Auto,Black,33501,Hatchback,Austin
C_CND_003471,6/25/2022,Male,C & M Motors Inc,Chevrolet,Monte Carlo,Manual,Pale White,26000,Hatchback,Aurora
C_CND_003472,6/25/2022,Male,Capitol KIA,Mercedes-B,SLK,Auto,Pale White,36000,Passenger,Greenville
C_CND_003473,6/25/2022,Female,Chrysler of Tri-Cities,Acura,RL,Manual,Red,31000,SUV,Pasco
C_CND_003474,6/25/2022,Male,Chrysler Plymouth,Plymouth,Prowler,Auto,Red,15000,Hatchback,Janesville
C_CND_003475,6/25/2022,Male,Classic Chevy,Dodge,Ram Van,Auto,Black,60000,Hatchback,Scottsdale
C_CND_003476,6/25/2022,Male,Ryder Truck Rental and Leasing,Ford,Focus,Manual,Black,49001,Hardtop,Middletown
C_CND_003477,6/25/2022,Female,Star Enterprises Inc,Cadillac,Seville,Manual,Black,44001,Hardtop,Pasco
C_CND_003478,6/25/2022,Female,Gartner Buick Hyundai Saab,Cadillac,Eldorado,Auto,Black,60000,Passenger,Greenville
C_CND_003479,6/25/2022,Female,Hatfield Volkswagen,Ford,Windstar,Auto,Pale White,19000,Sedan,Pasco
C_CND_003480,6/25/2022,Male,Iceberg Rentals,Mitsubishi,Diamante,Auto,Pale White,21000,Hatchback,Janesville
C_CND_003481,6/25/2022,Male,McKinney Dodge Chrysler Jeep,Honda,CR-V,Auto,Red,12000,SUV,Scottsdale
C_CND_003482,6/25/2022,Female,Motor Vehicle Branch Office,Volkswagen,GTI,Auto,Pale White,20000,SUV,Austin
C_CND_003483,6/25/2022,Male,Nebo Chevrolet,Mercury,Cougar,Auto,Black,33000,Hatchback,Middletown
C_CND_003484,6/25/2022,Male,Tri-State Mack Inc,Mitsubishi,Eclipse,Manual,Pale White,12501,Hardtop,Austin
C_CND_003485,6/25/2022,Male,Pars Auto Sales,Oldsmobile,Silhouette,Auto,Black,60000,Sedan,Greenville
C_CND_003486,6/25/2022,Male,Tri-State Mack Inc,Mitsubishi,Montero Sport,Auto,Pale White,53000,Hatchback,Aurora
C_CND_003487,6/25/2022,Male,U-Haul CO,Oldsmobile,Intrigue,Auto,Pale White,45100,SUV,Greenville
C_CND_003488,6/25/2022,Male,Buddy Storbeck's Diesel Service Inc,Pontiac,Bonneville,Auto,Pale White,20000,Hatchback,Pasco
C_CND_003489,6/25/2022,Male,C & M Motors Inc,Ford,Windstar,Auto,Pale White,19000,Sedan,Janesville
C_CND_003490,6/25/2022,Male,Capitol KIA,Jeep,Cherokee,Auto,Red,14000,Sedan,Scottsdale
C_CND_003491,6/25/2022,Female,Chrysler of Tri-Cities,Volkswagen,Passat,Manual,Pale White,12000,Hatchback,Austin
C_CND_003492,6/25/2022,Male,Chrysler Plymouth,Porsche,Carrera Coupe,Manual,Pale White,26000,Hatchback,Middletown
C_CND_003493,6/25/2022,Female,Classic Chevy,Chrysler,300M,Auto,Pale White,22000,SUV,Aurora
C_CND_003494,6/25/2022,Male,Clay Johnson Auto Sales,Dodge,Ram Pickup,Auto,Red,57600,Hatchback,Greenville
C_CND_003495,6/25/2022,Male,Diehl Motor CO Inc,Mercedes-B,C-Class,Auto,Red,15000,Hatchback,Pasco
C_CND_003496,6/26/2022,Male,Tri-State Mack Inc,Mercury,Grand Marquis,Manual,Pale White,16000,SUV,Scottsdale
C_CND_003497,6/26/2022,Male,U-Haul CO,Saturn,LW,Manual,Red,49101,Hatchback,Austin
C_CND_003498,6/26/2022,Male,Progressive Shippers Cooperative Association No,Mitsubishi,Montero Sport,Manual,Black,42001,SUV,Janesville
C_CND_003499,6/26/2022,Male,Rabun Used Car Sales,Pontiac,Sunfire,Manual,Red,43001,Sedan,Scottsdale
C_CND_003500,6/26/2022,Female,Progressive Shippers Cooperative Association No,Mitsubishi,Montero Sport,Manual,Red,29000,SUV,Janesville
C_CND_003501,6/26/2022,Female,Rabun Used Car Sales,Dodge,Ram Pickup,Manual,Pale White,21000,SUV,Scottsdale
C_CND_003502,6/26/2022,Male,Race Car Help,Oldsmobile,Silhouette,Manual,Pale White,14000,Sedan,Austin
C_CND_003503,6/26/2022,Female,Progressive Shippers Cooperative Association No,Dodge,Ram Pickup,Manual,Pale White,20000,Hardtop,Janesville
C_CND_003504,6/26/2022,Male,Suburban Ford,Toyota,Tacoma,Manual,Black,36600,Hardtop,Janesville
C_CND_003505,6/26/2022,Male,Chrysler Plymouth,Mercedes-B,C-Class,Manual,Pale White,17000,Hatchback,Janesville
C_CND_003506,6/26/2022,Male,Star Enterprises Inc,Mitsubishi,Montero Sport,Manual,Black,42000,Hardtop,Pasco
C_CND_003507,6/26/2022,Male,Clay Johnson Auto Sales,Dodge,Dakota,Auto,Pale White,21000,Sedan,Austin
C_CND_003508,6/26/2022,Female,Diehl Motor CO Inc,Mercedes-B,SLK230,Manual,Pale White,14000,Hatchback,Middletown
C_CND_003509,6/26/2022,Male,Enterprise Rent A Car,Mitsubishi,3000GT,Auto,Red,19000,Sedan,Aurora
C_CND_003510,6/26/2022,Male,Clay Johnson Auto Sales,Oldsmobile,Cutlass,Auto,Red,41100,Sedan,Austin
C_CND_003511,6/26/2022,Male,Diehl Motor CO Inc,Volkswagen,Jetta,Auto,Red,69000,Passenger,Middletown
C_CND_003512,6/26/2022,Male,Enterprise Rent A Car,Audi,A6,Auto,Black,14000,SUV,Aurora
C_CND_003513,6/26/2022,Male,Gartner Buick Hyundai Saab,Oldsmobile,Cutlass,Auto,Pale White,46001,Sedan,Greenville
C_CND_003514,6/26/2022,Male,Hatfield Volkswagen,Mitsubishi,3000GT,Auto,Red,19001,Sedan,Pasco
C_CND_003515,6/26/2022,Male,Iceberg Rentals,Nissan,Altima,Auto,Pale White,20500,Hatchback,Janesville
C_CND_003516,6/26/2022,Male,McKinney Dodge Chrysler Jeep,BMW,528i,Manual,Red,29000,SUV,Scottsdale
C_CND_003517,6/26/2022,Male,Pitre Buick-Pontiac-Gmc of Scottsdale,Ford,Expedition,Manual,Black,10000,SUV,Pasco
C_CND_003518,6/26/2022,Female,Progressive Shippers Cooperative Association No,Mitsubishi,3000GT,Auto,Red,19000,Sedan,Janesville
C_CND_003519,6/26/2022,Male,Rabun Used Car Sales,Cadillac,Eldorado,Auto,Red,31000,Passenger,Scottsdale
C_CND_003520,6/26/2022,Female,Race Car Help,Honda,Civic,Manual,Pale White,45500,Hatchback,Austin
C_CND_003521,6/26/2022,Male,Ryder Truck Rental and Leasing,Chrysler,Sebring Coupe,Auto,Pale White,46000,Sedan,Middletown
C_CND_003522,6/26/2022,Male,Saab-Belle Dodge,Toyota,Celica,Auto,Pale White,31000,SUV,Aurora
C_CND_003523,6/26/2022,Male,C & M Motors Inc,Chevrolet,Malibu,Auto,Red,21001,Hardtop,Aurora
C_CND_003524,6/26/2022,Male,Enterprise Rent A Car,Mercury,Sable,Auto,Red,39000,Sedan,Janesville
